ImageName,Date,Month,Year,Day,Reef,Transect,DistanceTransect,BinNumber,NumberAlgae,NumberSand,QuadratSize,Notes,DominantVegetation
20230306_R3_T2_2.7-2.9_B11,3/6/23,3,2023,6,R3,T2,2.7-2.9,B11,12,8,20x20,,
20230306_R3_T2_2.9-3.1_B12,3/6/23,3,2023,6,R3,T2,2.9-3.1,B12,14,6,20x20,,
20230306_R3_T2_3.1-3.3_B13,3/6/23,3,2023,6,R3,T2,3.1-3.3,B13,11,9,20x20,,
20230306_R3_T2_3.3-3.5_B14,3/6/23,3,2023,6,R3,T2,3.3-3.5,B14,9,11,20x20 ,,
20230306_R3_T2_3.5-3.7_B15,3/6/23,3,2023,6,R3,T2,3.5-3.7,B15,13,7,20x20,,
20230306_R3_T2_3.7-3.9_B16,3/6/23,3,2023,6,R3,T2,3.7-3.9,B16,19,1,20x20,,
20230306_R3_T2_3.9-4.1_B17,3/6/23,3,2023,6,R3,T2,3.9-4.1,B17,18,2,20x20 ,,
20230306_R3_T2_4.1-4.3_B18,3/6/23,3,2023,6,R3,T2,4.1-4.3,B18,15,5,20x20,,
20230306_R3_T2_4.3-4.5_B19,3/6/23,3,2023,6,R3,T2,4.3-4.5,B19,12,8,20x20,,
20230306_R3_T2_4.5-4.7_B20,3/6/23,3,2023,6,R3,T2,4.5-4.7,B20,13,7,20x20,,
20230306_R3_T2_4.7-4.9_B21,3/6/23,3,2023,6,R3,T2,4.7-4.9,B21,14,6,20x20 ,,
20230306_R3_T1_4.9-5.1_B22,3/6/23,3,2023,6,R3,T2,4.9-5.1,B22,15,5,20x20,,
20230306_R3_T1_5.1-5.3_B23,3/6/23,3,2023,6,R3,T2,5.1-5.3,B23,11,9,20x20,,
20230306_R3_T1_5.3-5.5_B24,3/6/23,3,2023,6,R3,T2,5.3-5.5,B24,19,1,20x20 ,,
20230306_R3_T1_5.5-5.7_B25,3/6/23,3,2023,6,R3,T2,5.5-5.7,B25,13,7,20x20,,
20230306_R3_T3_1-1.2_B1 ,3/6/23,3,2023,6,R3,T3,1-1.2,B1,9,11,20x20,,
20230306_R3_T3_1.2-1.4_B2 ,3/6/23,3,2023,6,R3,T3,1.2-1.4,B2,17,3,20x20,,
20230306_R3_T3_1.4-1.6_B3 ,3/6/23,3,2023,6,R3,T3,1.4-1.6,B3,15,5,20x20,,
20230306_R3_T3_1.6-1.8_B4,3/6/23,3,2023,6,R3,T3,1.6-1.8,B4,17,3,20x20,,
20230306_R3_T3_1.8-2_B5,3/6/23,3,2023,6,R3,T3,1.8-2,B5,17,3,20x20 ,,
20230306_R3_T3_2- 2.2_B6,3/6/23,3,2023,6,R3,T3,2- 2.2,B6,19,1,20x20,,
20230306_R3_T3_2.2-2.4_B7,3/6/23,3,2023,6,R3,T3,2.2-2.4,B7,18,2,20x20,,
20230306_R3_T3_2.4-2.6_B8,3/6/23,3,2023,6,R3,T3,2.4-2.6,B8,9,10,20x20 ,1 point on the transect ,
20230306_R3_T3_2.6-2.8_B9,3/6/23,3,2023,6,R3,T3,2.6-2.8,B9,14,6,20x20,,
20230306_R3_T3_2.8-3_B10,3/6/23,3,2023,6,R3,T3,2.8-3,B10,12,8,20x20,,
20230306_R3_T3_3-3.2_B11,3/6/23,3,2023,6,R3,T3,3-3.2,B11,14,6,20x20,,
20230306_R3_T3_3.2-3.4_B12,3/6/23,3,2023,6,R3,T3,3.2-3.4,B12,20,0,20x20,,
20230306_R3_T3_3.4-3.6_B13,3/6/23,3,2023,6,R3,T3,3.4-3.6,B13,18,2,20x20,,
20230306_R3_T3_3.6-3.8_B14,3/6/23,3,2023,6,R3,T3,3.6-3.8,B14,12,8,20x20 ,,
20230306_R3_T3_3.8-4_B15,3/6/23,3,2023,6,R3,T3,3.8-4,B15,9,11,20x20,,
20230306_R3_T3_4-4.2_B16,3/6/23,3,2023,6,R3,T3,4-4.2,B16,6,14,20x20,,
20230306_R3_T3_4.2-4.4_B17,3/6/23,3,2023,6,R3,T3,4.2-4.4,B17,4,16,20x20 ,,
20230306_R3_T3_4.4-4.6_B18,3/6/23,3,2023,6,R3,T3,4.4-4.6,B18,8,12,20x20,,
20230306_R3_T3_4.6-4.8_B19,3/6/23,3,2023,6,R3,T3,4.6-4.8,B19,7,13,20x20,,
20230306_R3_T3_4.8-5_B20,3/6/23,3,2023,6,R3,T3,4.8-5,B20,6,14,20x20,,
20230306_R3_T3_5-5.2_B21,3/6/23,3,2023,6,R3,T3,5-5.2,B21,2,18,20x20 ,,
20230306_R3_T3_5.2-5.4_B22,3/6/23,3,2023,6,R3,T3,5.2-5.4,B22,3,17,20x20,,
20230306_R3_T3_5.4-5.6_B23,3/6/23,3,2023,6,R3,T3,5.4-5.6,B23,11,9,20x20,,
20230306_R3_T3_5.6-5.8_B24,3/6/23,3,2023,6,R3,T3,5.6-5.8,B24,14,6,20x20 ,,
20230306_R3_T3_5.8-6_B25,3/6/23,3,2023,6,R3,T3,5.8-6,B25,4,16,20x20,,
20230406_R1_T1_0.9-1.1_B1,4/6/23,4,2023,6,R1,T1,0.9-1.1,B1,6,14,20x20,,
20230406_R1_T1_1.1-1.3_B2,4/6/23,4,2023,6,R1,T1,1.1-1.3,B2,7,13,20x20,,
20230406_R1_T1_1.3-1.5_B3,4/6/23,4,2023,6,R1,T1,1.3-1.5,B3,4,19,20x20,,
20230406_R1_T1_1.5-1.7_B4,4/6/23,4,2023,6,R1,T1,1.5-1.7,B4,7,13,20x20,,
20230406_R1_T1_1.7-1.9_B5,4/6/23,4,2023,6,R1,T1,1.7-1.9,B5,10,10,20x20 ,,
20230406_R1_T1_1.9-2.1_B6,4/6/23,4,2023,6,R1,T1,1.9-2.1,B6,2,18,20x20,,
20230406_R1_T1_2.1-2.3_B7,4/6/23,4,2023,6,R1,T1,2.1-2.3,B7,3,17,20x20,,
20230406_R1_T1_2.3-2.5_B8,4/6/23,4,2023,6,R1,T1,2.3-2.5,B8,12,8,20x20 ,,
20230406_R1_T1_2.5-2.7_B9,4/6/23,4,2023,6,R1,T1,2.5-2.7,B9,5,15,20x20,,
20230406_R1_T1_2.7-2.9_B10,4/6/23,4,2023,6,R1,T1,2.7-2.9,B10,3,17,20x20,,
20230406_R1_T1_2.9-3.1_B11,4/6/23,4,2023,6,R1,T1,2.9-3.1,B11,9,11,20x20,,
20230406_R1_T1_3.1-3.3_B12,4/6/23,4,2023,6,R1,T1,3.1-3.3,B12,17,3,20x20,,
20230406_R1_T1_3.3-3.5_B13,4/6/23,4,2023,6,R1,T1,3.3-3.5,B13,8,12,20x20,,
20230406_R1_T1_3.5-3.7_B14,4/6/23,4,2023,6,R1,T1,3.5-3.7,B14,9,11,20x20 ,,
20230406_R1_T1_3.7-3.9_B15,4/6/23,4,2023,6,R1,T1,3.7-3.9,B15,5,15,20x20,,
20230406_R1_T1_3.9-4.1_B16,4/6/23,4,2023,6,R1,T1,3.9-4.1,B16,13,7,20x20,,
20230406_R1_T1_4.1-4.3_B17,4/6/23,4,2023,6,R1,T1,4.1-4.3,B17,8,12,20x20 ,,
20230406_R1_T1_4.3-4.5_B18,4/6/23,4,2023,6,R1,T1,4.3-4.5,B18,11,9,20x20,,
20230406_R1_T1_4.5-4.7_B19,4/6/23,4,2023,6,R1,T1,4.5-4.7,B19,16,4,20x20,,
20230406_R1_T1_4.7-4.9_B20,4/6/23,4,2023,6,R1,T1,4.7-4.9,B20,14,6,20x20,,
20230406_R1_T1_4.9-5.1_B21,4/6/23,4,2023,6,R1,T1,4.9-5.1,B21,11,9,20x20 ,,
20230406_R1_T1_5.1-5.3_B22,4/6/23,4,2023,6,R1,T1,5.1-5.3,B22,16,4,20x20,,
20230406_R1_T1_5.3-5.5_B23,4/6/23,4,2023,6,R1,T1,5.3-5.5,B23,13,7,20x20,,
20230406_R1_T1_5.5-5.7_B24,4/6/23,4,2023,6,R1,T1,5.5-5.7,B24,13,7,20x20 ,,
20230406_R1_T1_5.7-5.9_B25,4/6/23,4,2023,6,R1,T1,5.7-5.9,B25,15,5,20x20,,
20230406_R1_T2 _0.9-1.1_B1,4/6/23,4,2023,6,R1,T2,0.9-1.1,B1,13,7,20x20,,
20230406_R1_T2_1.1-1.3_B2,4/6/23,4,2023,6,R1,T2,1.1-1.3,B2,13,7,20x20,,
20230406_R1_T2_1.3-1.5_B3,4/6/23,4,2023,6,R1,T2,1.3-1.5,B3,11,9,20x20,,
20230406_R1_T2_1.5-1.7_B4,4/6/23,4,2023,6,R1,T2,1.5-1.7,B4,16,4,20x20,,
20230406_R1_T2_1.7-1.9_B5,4/6/23,4,2023,6,R1,T2,1.7-1.9,B5,11,9,20x20 ,,
20230406_R1_T2_1.9-2.1_B6,4/6/23,4,2023,6,R1,T2,1.9-2.1,B6,15,5,20x20,,
20230406_R1_T2_2.1-2.3_B7,4/6/23,4,2023,6,R1,T2,2.1-2.3,B7,17,3,20x20,,
20230406_R1_T2_2.3-2.5_B8,4/6/23,4,2023,6,R1,T2,2.3-2.5,B8,14,6,20x20 ,,
20230406_R1_T2_2.5-2.7_B9,4/6/23,4,2023,6,R1,T2,2.5-2.7,B9,19,1,20x20,,
20230406_R1_T2_2.7-2.9_B10,4/6/23,4,2023,6,R1,T2,2.7-2.9,B10,,,20x20,Unable to read transect ,
20230406_R1_T2_2.9-3.1_B11,4/6/23,4,2023,6,R1,T2,2.9-3.1,B11,18,2,20x20,,
20230406_R1_T2_3.1-3.3_B12,4/6/23,4,2023,6,R1,T2,3.1-3.3,B12,17,3,20x20,,
20230406_R1_T2_3.3-3.5_B13,4/6/23,4,2023,6,R1,T2,3.3-3.5,B13,16,4,20x20,,
20230406_R1_T2_3.5-3.7_B14,4/6/23,4,2023,6,R1,T2,3.5-3.7,B14,16,4,20x20 ,,
20230406_R1_T2_3.7-3.9_B15,4/6/23,4,2023,6,R1,T2,3.7-3.9,B15,15,5,20x20,,
20230406_R1_T2_3.9-4.1_B16,4/6/23,4,2023,6,R1,T2,3.9-4.1,B16,11,9,20x20,,
20230406_R1_T2_4.1-4.3_B17,4/6/23,4,2023,6,R1,T2,4.1-4.3,B17,11,9,20x20 ,,
20230406_R1_T2_4.3-4.5_B18,4/6/23,4,2023,6,R1,T2,4.3-4.5,B18,17,3,20x20,,
20230406_R1_T2_4.5-4.7_B19,4/6/23,4,2023,6,R1,T2,4.5-4.7,B19,14,6,20x20,,
20230406_R1_T2_4.7-4.9_B20,4/6/23,4,2023,6,R1,T2,4.7-4.9,B20,16,4,20x20,,
20230406_R1_T2_4.9-5.1_B21,4/6/23,4,2023,6,R1,T2,4.9-5.1,B21,18,2,20x20 ,,
20230406_R1_T2_5.1-5.3_B22,4/6/23,4,2023,6,R1,T2,5.1-5.3,B22,15,5,20x20,,
20230406_R1_T2_5.3-5.5_B23,4/6/23,4,2023,6,R1,T2,5.3-5.5,B23,16,4,20x20,,
20230406_R1_T2_5.5-5.7_B24,4/6/23,4,2023,6,R1,T2,5.5-5.7,B24,16,4,20x20 ,,
20230406_R1_T2_5.7-5.9_B25,4/6/23,4,2023,6,R1,T2,5.7-5.9,B25,12,8,20x20,,
20230406_R1_T3_0.8-1_B1,4/6/23,4,2023,6,R1,T3,0.8-1,B1,12,8,20x20,,
20230406_R1_T3_1-1.2_B2,4/6/23,4,2023,6,R1,T3,1-1.2,B2,17,3,20x20,,
20230406_R1_T3_1.2-1.4_B3,4/6/23,4,2023,6,R1,T3,1.2-1.4,B3,15,5,20x20,,
20230406_R1_T3_1.4-1.6_B4,4/6/23,4,2023,6,R1,T3,1.4-1.6,B4,20,0,20x20,,
20230406_R1_T3_1.6-1.8_B5,4/6/23,4,2023,6,R1,T3,1.6-1.8,B5,19,1,20x20 ,,
20230406_R1_T3_1.8-2_B6,4/6/23,4,2023,6,R1,T3,1.8-2,B6,19,1,20x20,,
20230406_R1_T3_2-2.2_B7,4/6/23,4,2023,6,R1,T3,2-2.2,B7,15,5,20x20,,
20230406_R1_T3_2.2-2.4_B8,4/6/23,4,2023,6,R1,T3,2.2-2.4,B8,18,2,20x20 ,,
20230406_R1_T3_2.4-2.6_B9,4/6/23,4,2023,6,R1,T3,2.4-2.6,B9,19,1,20x20,,
20230406_R1_T3_2.6-2.8_B10,4/6/23,4,2023,6,R1,T3,2.6-2.8,B10,17,3,20x20,,
20230406_R1_T3_2.8-3_B11,4/6/23,4,2023,6,R1,T3,2.8-3,B11,15,5,20x20,,
20230406_R1_T3_3-3.2_B12,4/6/23,4,2023,6,R1,T3,3-3.2,B12,14,6,20x20,,
20230406_R1_T3_3.2-3.4_B13,4/6/23,4,2023,6,R1,T3,3.2-3.4,B13,15,5,20x20,,
20230406_R1_T3_3.4-3.6_B14,4/6/23,4,2023,6,R1,T3,3.4-3.6,B14,2,18,20x20 ,,
20230406_R1_T3_3.6-3.8_B15,4/6/23,4,2023,6,R1,T3,3.6-3.8,B15,3,17,20x20,,
20230406_R1_T3_3.8-4_B16,4/6/23,4,2023,6,R1,T3,3.8-4,B16,11,9,20x20,,
20230406_R1_T3_4-4.2_B17,4/6/23,4,2023,6,R1,T3,4-4.2,B17,15,5,20x20 ,,
20230406_R1_T3_4.2-4.4_B18,4/6/23,4,2023,6,R1,T3,4.2-4.4,B18,7,13,20x20,,
20230406_R1_T3_4.4-4.6_B19,4/6/23,4,2023,6,R1,T3,4.4-4.6,B19,12,8,20x20,,
20230406_R1_T3_4.6-4.8_B20,4/6/23,4,2023,6,R1,T3,4.6-4.8,B20,11,9,20x20,,
20230406_R1_T3_4.8-5_B21,4/6/23,4,2023,6,R1,T3,4.8-5,B21,10,10,20x20 ,,
20230406_R1_T3_5-5.2_B22,4/6/23,4,2023,6,R1,T3,5-5.2,B22,4,16,20x20,,
20230406_R1_T3_5.2-5.4_B23,4/6/23,4,2023,6,R1,T3,5.2-5.4,B23,15,5,20x20,,
20230406_R1_T3_5.4-5.6_B24,4/6/23,4,2023,6,R1,T3,5.4-5.6,B24,12,7,20x20 ,1 point on transect ,
20230406_R1_T3_5.6-5.8_B25,4/6/23,4,2023,6,R1,T3,5.6-5.8,B25,12,7,20x20,,
20230406_R2_T1_0.9-1.1_B1,4/6/23,4,2023,6,R2,T1,0.9-1.1,B1,3,17,20x20,,
20230406_R2_T1_1.1-1.3_B2 ,4/6/23,4,2023,6,R2,T1,1.1-1.3,B2,4,17,20x20,,
20230406_R2_T1_1.3-1.5_B3,4/6/23,4,2023,6,R2,T1,1.3-1.5,B3,6,14,20x20,,
20230406_R2_T1_1.5-1.7_B4,4/6/23,4,2023,6,R2,T1,1.5-1.7,B4,3,17,20x20,,
20230406_R2_T1_1.7-1.9_B5,4/6/23,4,2023,6,R2,T1,1.7-1.9,B5,7,13,20x20 ,,
20230406_R2_T1_1.9-2.1_B6,4/6/23,4,2023,6,R2,T1,1.9-2.1,B6,5,15,20x20,,
20230406_R2_T1_2.1-2.3_B7,4/6/23,4,2023,6,R2,T1,2.1-2.3,B7,6,14,20x20,,
20230406_R2_T1_2.3-2.5_B8,4/6/23,4,2023,6,R2,T1,2.3-2.5,B8,3,17,20x20 ,,
20230406_R2_T1_2.5-2.7_B9,4/6/23,4,2023,6,R2,T1,2.5-2.7,B9,5,15,20x20,,
20230406_R2_T1_2.7-2.9_B10,4/6/23,4,2023,6,R2,T1,2.7-2.9,B10,6,14,20x20,,
20230406_R2_T1_2.9-3.1_B11,4/6/23,4,2023,6,R2,T1,2.9-3.1,B11,5,15,20x20,,
20230406_R2_T1_3.1-3.3_B12,4/6/23,4,2023,6,R2,T1,3.1-3.3,B12,2,18,20x20,,
20230406_R2_T1_3.3-3.5_B13,4/6/23,4,2023,6,R2,T1,3.3-3.5,B13,8,12,20x20,,
20230406_R2_T1_3.5-3.7_B14,4/6/23,4,2023,6,R2,T1,3.5-3.7,B14,2,18,20x20 ,,
20230406_R2_T1_3.7-3.9_B15,4/6/23,4,2023,6,R2,T1,3.7-3.9,B15,4,16,20x20,,
20230406_R2_T1_3.9-4.1_B16,4/6/23,4,2023,6,R2,T1,3.9-4.1,B16,2,18,20x20,,
20230406_R2_T1_4.1-4.3_B17,4/6/23,4,2023,6,R2,T1,4.1-4.3,B17,6,14,20x20 ,,
20230406_R2_T1_4.3-4.5_B18,4/6/23,4,2023,6,R2,T1,4.3-4.5,B18,2,18,20x20,,
20230406_R2_T1_4.5-4.7_B19,4/6/23,4,2023,6,R2,T1,4.5-4.7,B19,3,17,20x20,,
20230406_R2_T1_4.7-4.9_B20,4/6/23,4,2023,6,R2,T1,4.7-4.9,B20,7,13,20x20,,
20230406_R2_T1_4.9-5.1_B21,4/6/23,4,2023,6,R2,T1,4.9-5.1,B21,5,15,20x20 ,,
20230406_R2_T1_5.1-5.3_B22,4/6/23,4,2023,6,R2,T1,5.1-5.3,B22,3,17,20x20,,
20230406_R2_T1_5.3-5.5_B23,4/6/23,4,2023,6,R2,T1,5.3-5.5,B23,5,15,20x20,,
20230406_R2_T1_5.5-5.7_B24,4/6/23,4,2023,6,R2,T1,5.5-5.7,B24,4,16,20x20 ,,
20230406_R2_T1_5.7-5.9_B25,4/6/23,4,2023,6,R2,T1,5.7-5.9,B25,3,17,20x20,,
20230406_R2_T2_0.9-1.1_B1,4/6/23,4,2023,6,R2,T2,0.9-1.1,B1,5,15,20x20,,
20230406_R2_T2_1.1-1.3_B2 ,4/6/23,4,2023,6,R2,T2,1.1-1.3,B2,7,13,20x20,,
20230406_R2_T2_1.3-1.5_B3,4/6/23,4,2023,6,R2,T2,1.3-1.5,B3,6,14,20x20,,
20230406_R2_T2_1.5-1.7_B4,4/6/23,4,2023,6,R2,T2,1.5-1.7,B4,3,17,20x20,,
20230406_R2_T2_1.7-1.9_B5,4/6/23,4,2023,6,R2,T2,1.7-1.9,B5,8,12,20x20 ,,
20230406_R2_T2_1.9-2.1_B6,4/6/23,4,2023,6,R2,T2,1.9-2.1,B6,6,14,20x20,,
20230406_R2_T2_2.1-2.3_B7,4/6/23,4,2023,6,R2,T2,2.1-2.3,B7,13,7,20x20,,
20230406_R2_T2_2.3-2.5_B8,4/6/23,4,2023,6,R2,T2,2.3-2.5,B8,5,15,20x20 ,,
20230406_R2_T2_2.5-2.7_B9,4/6/23,4,2023,6,R2,T2,2.5-2.7,B9,13,7,20x20,,
20230406_R2_T2_2.7-2.9_B10,4/6/23,4,2023,6,R2,T2,2.7-2.9,B10,9,11,20x20,,
20230406_R2_T2_2.9-3.1_B11,4/6/23,4,2023,6,R2,T2,2.9-3.1,B11,7,13,20x20,,
20230406_R2_T2_3.1-3.3_B12,4/6/23,4,2023,6,R2,T2,3.1-3.3,B12,11,9,20x20,,
20230406_R2_T2_3.3-3.5_B13,4/6/23,4,2023,6,R2,T2,3.3-3.5,B13,6,14,20x20,,
20230406_R2_T2_3.5-3.7_B14,4/6/23,4,2023,6,R2,T2,3.5-3.7,B14,11,8,20x20 ,1 point on transect ,
20230406_R2_T2_3.7-3.9_B15,4/6/23,4,2023,6,R2,T2,3.7-3.9,B15,6,14,20x20,,
20230406_R2_T2_3.9-4.1_B16,4/6/23,4,2023,6,R2,T2,3.9-4.1,B16,13,7,20x20,,
20230406_R2_T2_4.1-4.3_B17,4/6/23,4,2023,6,R2,T2,4.1-4.3,B17,8,12,20x20 ,,
20230406_R2_T2_4.3-4.5_B18,4/6/23,4,2023,6,R2,T2,4.3-4.5,B18,8,12,20x20,,
20230406_R2_T2_4.5-4.7_B19,4/6/23,4,2023,6,R2,T2,4.5-4.7,B19,7,13,20x20,,
20230406_R2_T2_4.7-4.9_B20,4/6/23,4,2023,6,R2,T2,4.7-4.9,B20,10,10,20x20,,
20230406_R2_T2_4.9-5.1_B21,4/6/23,4,2023,6,R2,T2,4.9-5.1,B21,14,6,20x20 ,,
20230406_R2_T2_5.1-5.3_B22,4/6/23,4,2023,6,R2,T2,5.1-5.3,B22,11,9,20x20,,
20230406_R2_T2_5.3-5.5_B23,4/6/23,4,2023,6,R2,T2,5.3-5.5,B23,12,8,20x20,,
20230406_R2_T2_5.5-5.7_B24,4/6/23,4,2023,6,R2,T2,5.5-5.7,B24,14,6,20x20 ,,
20230406_R2_T2_5.7-5.9_B25,4/6/23,4,2023,6,R2,T2,5.7-5.9,B25,7,13,20x20,,
20230406_R2_T3_0.6-0.8_B1 ,4/6/23,4,2023,6,R2,T3,0.6-0.8,B1,5,15,20x20,,
20230406_R2_T3_0.8-1_B2,4/6/23,4,2023,6,R2,T3,0.8-1,B2,9,11,20x20,,
20230406_R2_T3_1-1.2_B3,4/6/23,4,2023,6,R2,T3,1-1.2,B3,12,8,20x20,,
20230406_R2_T3_1.2-1.4_B4,4/6/23,4,2023,6,R2,T3,1.2-1.4,B4,9,11,20x20,,
20230406_R2_T3_1.4-1.6_B5,4/6/23,4,2023,6,R2,T3,1.4-1.6,B5,5,15,20x20 ,,
20230406_R2_T3_1.6-1.8_B6,4/6/23,4,2023,6,R2,T3,1.6-1.8,B6,6,14,20x20,,
20230406_R2_T3_1.8-2_B7,4/6/23,4,2023,6,R2,T3,1.8-2,B7,5,15,20x20,,
20230406_R2_T3_2-2.2_B8,4/6/23,4,2023,6,R2,T3,2-2.2,B8,7,13,20x20 ,,
20230406_R2_T3_2.2-2.4_B9,4/6/23,4,2023,6,R2,T3,2.2-2.4,B9,13,7,20x20,,
20230406_R2_T3_2.4-2.6_B10,4/6/23,4,2023,6,R2,T3,2.4-2.6,B10,11,9,20x20,,
20230406_R2_T3_2.6-2.8_B11,4/6/23,4,2023,6,R2,T3,2.6-2.8,B11,12,8,20x20,,
20230406_R2_T3_2.8-3_B12,4/6/23,4,2023,6,R2,T3,2.8-3,B12,3,17,20x20,,
20230406_R2_T3_3-3.2_B13,4/6/23,4,2023,6,R2,T3,3-3.2,B13,9,11,20x20,,
20230406_R2_T3_3.2-3.4_B14,4/6/23,4,2023,6,R2,T3,3.2-3.4,B14,8,12,20x20 ,,
20230406_R2_T3_3.4-3.6_B15,4/6/23,4,2023,6,R2,T3,3.4-3.6,B15,10,10,20x20,,
20230406_R2_T3_3.6-3.8_B16,4/6/23,4,2023,6,R2,T3,3.6-3.8,B16,12,8,20x20,,
20230406_R2_T3_3.8-4_B17,4/6/23,4,2023,6,R2,T3,3.8-4,B17,14,6,20x20 ,,
20230406_R2_T3_4-4.2_B18,4/6/23,4,2023,6,R2,T3,4-4.2,B18,9,11,20x20,,
20230406_R2_T3_4.2-4.4_B19,4/6/23,4,2023,6,R2,T3,4.2-4.4,B19,12,8,20x20,,
20230406_R2_T3_4.4-4.6_B20,4/6/23,4,2023,6,R2,T3,4.4-4.6,B20,13,7,20x20,,
20230406_R2_T3_4.6-4.8_B21,4/6/23,4,2023,6,R2,T3,4.6-4.8,B21,17,3,20x20 ,,
20230406_R2_T3_4.8-5_B22,4/6/23,4,2023,6,R2,T3,4.8-5,B22,12,8,20x20,,
20230406_R2_T3_5-5.2_B23,4/6/23,4,2023,6,R2,T3,5-5.2,B23,16,4,20x20,,
20230406_R2_T3_5.2-5.4_B24,4/6/23,4,2023,6,R2,T3,5.2-5.4,B24,15,5,20x20 ,,
20230406_R2_T3_5.4-5.6_B25,4/6/23,4,2023,6,R2,T3,5.4-5.6,B25,11,9,20x20,,
20230406_R3_T1_0.8-1_B1,4/6/23,4,2023,6,R3,T1,0.8-1,B1,19,0,20x20,1 point on the transect ,
20230406_R3_T1_1-1.2_B2 ,4/6/23,4,2023,6,R3,T1,1-1.2,B2,11,9,20x20,,
20230406_R3_T1_1.2-1.4_B3,4/6/23,4,2023,6,R3,T1,1.2-1.4,B3,17,3,20x20,,
20230406_R3_T1_1.4-1.6_B4,4/6/23,4,2023,6,R3,T1,1.4-1.6,B4,17,3,20x20,,
20230406_R3_T1_1.6-1.8_B5,4/6/23,4,2023,6,R3,T1,1.6-1.8,B5,16,4,20x20 ,,
20230406_R3_T1_1.8-2_B6,4/6/23,4,2023,6,R3,T1,1.8-2,B6,5,15,20x20,,
20230406_R3_T1_2-2.2_B7,4/6/23,4,2023,6,R3,T1,2-2.2,B7,12,8,20x20,,
20230406_R3_T1_2.2-2.4_B8,4/6/23,4,2023,6,R3,T1,2.2-2.4,B8,17,3,20x20 ,,
20230406_R3_T1_2.4-2.6_B9,4/6/23,4,2023,6,R3,T1,2.4-2.6,B9,12,8,20x20,,
20230406_R3_T1_2.6-2.8_B10,4/6/23,4,2023,6,R3,T1,2.6-2.8,B10,11,9,20x20,,
20230406_R3_T1_2.8-3_B11,4/6/23,4,2023,6,R3,T1,2.8-3,B11,17,3,20x20,,
20230406_R3_T1_3-3.2_B12,4/6/23,4,2023,6,R3,T1,3-3.2,B12,13,7,20x20,,
20230406_R3_T1_3.2-3.4_B13,4/6/23,4,2023,6,R3,T1,3.2-3.4,B13,7,13,20x20,,
20230406_R3_T1_3.4-3.6_B14 ,4/6/23,4,2023,6,R3,T1,3.4-3.6,B14,17,3,20x20 ,,
20230406_R3_T1_3.6-3.8_B15,4/6/23,4,2023,6,R3,T1,3.6-3.8,B15,8,12,20x20,,
20230406_R3_T1_3.8-4_B16,4/6/23,4,2023,6,R3,T1,3.8-4,B16,6,14,20x20,,
20230406_R3_T1_4-4.2_B17,4/6/23,4,2023,6,R3,T1,4-4.2,B17,4,16,20x20 ,,
20230406_R3_T1_4.2.4.4_B18,4/6/23,4,2023,6,R3,T1,4.2.4.4,B18,5,15,20x20,,
20230406_R3_T1_4.4-4.6_B19,4/6/23,4,2023,6,R3,T1,4.4-4.6,B19,2,18,20x20,,
20230406_R3_T1_4.6-4.8_B20,4/6/23,4,2023,6,R3,T1,4.6-4.8,B20,3,17,20x20,,
20230406_R3_T1_4.8-5_B21,4/6/23,4,2023,6,R3,T1,4.8-5,B21,0,20,20x20 ,,
20230406_R3_T1_4.5-4.7_B22,4/6/23,4,2023,6,R3,T1,4.5-4.7,B22,3,17,20x20,,
20230406_R3_T1_4.7-4.9_B23,4/6/23,4,2023,6,R3,T1,4.7-4.9,B23,13,7,20x20,,
20230406_R3_T1_4.9-5.1_B24,4/6/23,4,2023,6,R3,T1,4.9-5.1,B24,2,18,20x20 ,,
20230406_R3_T1_5.1-5.3_B25 ,4/6/23,4,2023,6,R3,T1,5.1-5.3,B25,1,19,20x20,,
20230406_R3_T2_0.8-1_B1,4/6/23,4,2023,6,R3,T2,0.8-1,B1,14,6,20x20,,
20230406_R3_T2_1-1.2_B2 ,4/6/23,4,2023,6,R3,T2,1-1.2,B2,12,8,20x20,,
20230406_R3_T2_1.2-1.4_B3,4/6/23,4,2023,6,R3,T2,1.2-1.4,B3,14,6,20x20,,
20230406_R3_T2_1.4-1.6_B4,4/6/23,4,2023,6,R3,T2,1.4-1.6,B4,12,8,20x20,,
20230406_R3_T2_1.6-1.8_B5,4/6/23,4,2023,6,R3,T2,1.6-1.8,B5,14,6,20x20 ,,
20230406_R3_T2_1.8-2_B6,4/6/23,4,2023,6,R3,T2,1.8-2,B6,11,9,20x20,,
20230406_R3_T2_2-2.2_B7,4/6/23,4,2023,6,R3,T2,2-2.2,B7,12,8,20x20,,
20230406_R3_T2_2.2-2.4_B8,4/6/23,4,2023,6,R3,T2,2.2-2.4,B8,17,3,20x20 ,,
20230406_R3_T2_2.4-2.6_B9,4/6/23,4,2023,6,R3,T2,2.4-2.6,B9,10,10,20x20,,
20230406_R3_T2_2.6-2.8_B10,4/6/23,4,2023,6,R3,T2,2.6-2.8,B10,11,9,20x20,,
20230406_R3_T2_2.8-3_B11,4/6/23,4,2023,6,R3,T2,2.8-3,B11,13,7,20x20,,
20230406_R3_T2_3-3.2_B12,4/6/23,4,2023,6,R3,T2,3-3.2,B12,13,7,20x20,,
20230406_R3_T2_3.2-3.4_B13,4/6/23,4,2023,6,R3,T2,3.2-3.4,B13,3,17,20x20,,
